mandelbrot3n4w1024, 146.176.165.159, 0, 0, 18822, 5626, 
mandelbrot3n4w1024, 146.176.165.160, 1, 0, 16591, 5655, 
mandelbrot3n4w1024, 146.176.165.156, 1, 1, 13847, 5647, 
mandelbrot3n4w1024, 146.176.165.151, 1, 2, 10126, 5648, 
mandelbrot3n4w1024, 146.176.165.152, 2, 0, 7612, 5644, 
Host,,,,,,24180,7510
mandelbrot3n4w1024, 146.176.165.159, 0, 0, 17543, 5600, 
mandelbrot3n4w1024, 146.176.165.160, 1, 0, 15449, 5620, 
mandelbrot3n4w1024, 146.176.165.156, 1, 1, 13276, 5618, 
mandelbrot3n4w1024, 146.176.165.151, 1, 2, 10000, 5613, 
mandelbrot3n4w1024, 146.176.165.152, 2, 0, 7621, 5613, 
Host,,,,,,22128,7522
mandelbrot3n4w1024, 146.176.165.159, 0, 0, 18941, 5940, 
mandelbrot3n4w1024, 146.176.165.160, 1, 0, 16557, 5979, 
mandelbrot3n4w1024, 146.176.165.156, 1, 1, 14116, 5969, 
mandelbrot3n4w1024, 146.176.165.151, 1, 2, 10620, 5977, 
mandelbrot3n4w1024, 146.176.165.152, 2, 0, 7938, 5972, 
Host,,,,,,24451,7840
mandelbrot3n4w1024, 146.176.165.159, 0, 0, 18091, 5596, 
mandelbrot3n4w1024, 146.176.165.160, 1, 0, 15710, 5617, 
mandelbrot3n4w1024, 146.176.165.156, 1, 1, 13361, 5613, 
mandelbrot3n4w1024, 146.176.165.151, 1, 2, 9969, 5608, 
mandelbrot3n4w1024, 146.176.165.152, 2, 0, 7558, 5612, 
Host,,,,,,24462,7457
mandelbrot3n4w1024, 146.176.165.159, 0, 0, 20352, 5768, 
mandelbrot3n4w1024, 146.176.165.160, 1, 0, 17877, 5788, 
mandelbrot3n4w1024, 146.176.165.156, 1, 1, 14244, 5788, 
mandelbrot3n4w1024, 146.176.165.151, 1, 2, 10607, 5781, 
mandelbrot3n4w1024, 146.176.165.152, 2, 0, 7733, 5778, 
Host,,,,,,25332,7634
