mandelbrot3n4w2048, 146.176.165.159, 0, 0, 34336, 19444, 
mandelbrot3n4w2048, 146.176.165.160, 1, 0, 31435, 19477, 
mandelbrot3n4w2048, 146.176.165.156, 1, 1, 28146, 19476, 
mandelbrot3n4w2048, 146.176.165.151, 1, 2, 24265, 19470, 
mandelbrot3n4w2048, 146.176.165.152, 2, 0, 21435, 19467, 
Host,,,,,,46366,21337
mandelbrot3n4w2048, 146.176.165.159, 0, 0, 32799, 19518, 
mandelbrot3n4w2048, 146.176.165.160, 1, 0, 30451, 19531, 
mandelbrot3n4w2048, 146.176.165.156, 1, 1, 27998, 19536, 
mandelbrot3n4w2048, 146.176.165.151, 1, 2, 24359, 19526, 
mandelbrot3n4w2048, 146.176.165.152, 2, 0, 21527, 19525, 
Host,,,,,,38795,21428
mandelbrot3n4w2048, 146.176.165.159, 0, 0, 33037, 19224, 
mandelbrot3n4w2048, 146.176.165.160, 1, 0, 30415, 19242, 
mandelbrot3n4w2048, 146.176.165.156, 1, 1, 27448, 19246, 
mandelbrot3n4w2048, 146.176.165.151, 1, 2, 23938, 19229, 
mandelbrot3n4w2048, 146.176.165.152, 2, 0, 21272, 19242, 
Host,,,,,,38166,21176
mandelbrot3n4w2048, 146.176.165.159, 0, 0, 32374, 19789, 
mandelbrot3n4w2048, 146.176.165.160, 1, 0, 30023, 19825, 
mandelbrot3n4w2048, 146.176.165.156, 1, 1, 27598, 19819, 
mandelbrot3n4w2048, 146.176.165.151, 1, 2, 24153, 19819, 
mandelbrot3n4w2048, 146.176.165.152, 2, 0, 21770, 19815, 
Host,,,,,,36430,21669
mandelbrot3n4w2048, 146.176.165.159, 0, 0, 33485, 20167, 
mandelbrot3n4w2048, 146.176.165.160, 1, 0, 30801, 20199, 
mandelbrot3n4w2048, 146.176.165.156, 1, 1, 28297, 20198, 
mandelbrot3n4w2048, 146.176.165.151, 1, 2, 24584, 20188, 
mandelbrot3n4w2048, 146.176.165.152, 2, 0, 22132, 20188, 
Host,,,,,,38826,22033
