mandelbrot1n4w2048, 146.176.165.159, 0, 0, 60814, 54511, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 58453, 54507, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 55784, 54495, 
Host,,,,,,64900,55680
mandelbrot1n4w2048, 146.176.165.159, 0, 0, 62488, 56357, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 59998, 56371, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 57593, 56358, 
Host,,,,,,66454,57493
mandelbrot1n4w2048, 146.176.165.159, 0, 0, 65816, 58031, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 62599, 58039, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 59253, 58033, 
Host,,,,,,71497,59144
mandelbrot1n4w2048, 146.176.165.159, 0, 0, 63407, 56434, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 60774, 56435, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 57712, 56425, 
Host,,,,,,67796,57609
mandelbrot1n4w2048, 146.176.165.159, 0, 0, 61725, 54195, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 57804, 54208, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 55445, 54199, 
Host,,,,,,65525,55339
