mandelbrot4n4w1024, 146.176.165.159, 0, 0, 23517, 4697, 
mandelbrot4n4w1024, 146.176.165.160, 1, 0, 21398, 4751, 
mandelbrot4n4w1024, 146.176.165.156, 1, 1, 19137, 4746, 
mandelbrot4n4w1024, 146.176.165.151, 1, 2, 15769, 4740, 
mandelbrot4n4w1024, 146.176.165.152, 1, 3, 13498, 4739, 
mandelbrot4n4w1024, 146.176.165.154, 2, 0, 7039, 4740, 
Host,,,,,,28102,6926
mandelbrot4n4w1024, 146.176.165.159, 0, 0, 24147, 4600, 
mandelbrot4n4w1024, 146.176.165.160, 1, 0, 21816, 4672, 
mandelbrot4n4w1024, 146.176.165.156, 1, 1, 19464, 4671, 
mandelbrot4n4w1024, 146.176.165.151, 1, 2, 15929, 4662, 
mandelbrot4n4w1024, 146.176.165.152, 1, 3, 13579, 4656, 
mandelbrot4n4w1024, 146.176.165.154, 2, 0, 7004, 4659, 
Host,,,,,,29654,6893
mandelbrot4n4w1024, 146.176.165.159, 0, 0, 25109, 4627, 
mandelbrot4n4w1024, 146.176.165.160, 1, 0, 22923, 4681, 
mandelbrot4n4w1024, 146.176.165.156, 1, 1, 20634, 4678, 
mandelbrot4n4w1024, 146.176.165.151, 1, 2, 17106, 4682, 
mandelbrot4n4w1024, 146.176.165.152, 1, 3, 14685, 4673, 
mandelbrot4n4w1024, 146.176.165.154, 2, 0, 7050, 4675, 
Host,,,,,,30258,6938
mandelbrot4n4w1024, 146.176.165.159, 0, 0, 25505, 4794, 
mandelbrot4n4w1024, 146.176.165.160, 1, 0, 22557, 4833, 
mandelbrot4n4w1024, 146.176.165.156, 1, 1, 20122, 4839, 
mandelbrot4n4w1024, 146.176.165.151, 1, 2, 16649, 4838, 
mandelbrot4n4w1024, 146.176.165.152, 1, 3, 14273, 4835, 
mandelbrot4n4w1024, 146.176.165.154, 2, 0, 7118, 4837, 
Host,,,,,,31731,7014
mandelbrot4n4w1024, 146.176.165.159, 0, 0, 24883, 4630, 
mandelbrot4n4w1024, 146.176.165.160, 1, 0, 22639, 4676, 
mandelbrot4n4w1024, 146.176.165.156, 1, 1, 20264, 4676, 
mandelbrot4n4w1024, 146.176.165.151, 1, 2, 16459, 4668, 
mandelbrot4n4w1024, 146.176.165.152, 1, 3, 13760, 4661, 
mandelbrot4n4w1024, 146.176.165.154, 2, 0, 7029, 4668, 
Host,,,,,,29557,6915
