mandelbrot2n4w1024, 146.176.165.159, 0, 0, 17623, 7904, 
mandelbrot2n4w1024, 146.176.165.160, 1, 0, 15181, 7908, 
mandelbrot2n4w1024, 146.176.165.156, 1, 1, 12791, 7902, 
mandelbrot2n4w1024, 146.176.165.151, 2, 0, 9503, 7899, 
Host,,,,,,23305,9406
mandelbrot2n4w1024, 146.176.165.159, 0, 0, 17850, 8030, 
mandelbrot2n4w1024, 146.176.165.160, 1, 0, 15411, 8044, 
mandelbrot2n4w1024, 146.176.165.156, 1, 1, 13130, 8040, 
mandelbrot2n4w1024, 146.176.165.151, 2, 0, 9646, 8044, 
Host,,,,,,22358,9549
mandelbrot2n4w1024, 146.176.165.159, 0, 0, 17510, 7495, 
mandelbrot2n4w1024, 146.176.165.160, 1, 0, 14836, 7501, 
mandelbrot2n4w1024, 146.176.165.156, 1, 1, 12585, 7507, 
mandelbrot2n4w1024, 146.176.165.151, 2, 0, 9103, 7502, 
Host,,,,,,22167,9005
mandelbrot2n4w1024, 146.176.165.159, 0, 0, 17621, 7706, 
mandelbrot2n4w1024, 146.176.165.160, 1, 0, 15178, 7706, 
mandelbrot2n4w1024, 146.176.165.156, 1, 1, 12803, 7711, 
mandelbrot2n4w1024, 146.176.165.151, 2, 0, 9291, 7706, 
Host,,,,,,28886,9194
mandelbrot2n4w1024, 146.176.165.159, 0, 0, 16587, 7405, 
mandelbrot2n4w1024, 146.176.165.160, 1, 0, 14439, 7412, 
mandelbrot2n4w1024, 146.176.165.156, 1, 1, 12261, 7402, 
mandelbrot2n4w1024, 146.176.165.151, 2, 0, 9020, 7405, 
Host,,,,,,20560,8925
