mandelbrot4n4w2048, 146.176.165.159, 0, 0, 40252, 15151, 
mandelbrot4n4w2048, 146.176.165.160, 1, 0, 37710, 15203, 
mandelbrot4n4w2048, 146.176.165.156, 1, 1, 34896, 15204, 
mandelbrot4n4w2048, 146.176.165.151, 1, 2, 31292, 15200, 
mandelbrot4n4w2048, 146.176.165.152, 1, 3, 28855, 15191, 
mandelbrot4n4w2048, 146.176.165.154, 2, 0, 20555, 15193, 
Host,,,,,,46434,20415
mandelbrot4n4w2048, 146.176.165.159, 0, 0, 35094, 15228, 
mandelbrot4n4w2048, 146.176.165.160, 1, 0, 32702, 15293, 
mandelbrot4n4w2048, 146.176.165.156, 1, 1, 30181, 15290, 
mandelbrot4n4w2048, 146.176.165.151, 1, 2, 26637, 15282, 
mandelbrot4n4w2048, 146.176.165.152, 1, 3, 24410, 15277, 
mandelbrot4n4w2048, 146.176.165.154, 2, 0, 17601, 15280, 
Host,,,,,,40907,17492
mandelbrot4n4w2048, 146.176.165.159, 0, 0, 35646, 14998, 
mandelbrot4n4w2048, 146.176.165.160, 1, 0, 33113, 15045, 
mandelbrot4n4w2048, 146.176.165.156, 1, 1, 30557, 15048, 
mandelbrot4n4w2048, 146.176.165.151, 1, 2, 26983, 15043, 
mandelbrot4n4w2048, 146.176.165.152, 1, 3, 24432, 15040, 
mandelbrot4n4w2048, 146.176.165.154, 2, 0, 17369, 15041, 
Host,,,,,,41467,17257
mandelbrot4n4w2048, 146.176.165.159, 0, 0, 34738, 14956, 
mandelbrot4n4w2048, 146.176.165.160, 1, 0, 32397, 15001, 
mandelbrot4n4w2048, 146.176.165.156, 1, 1, 30146, 14998, 
mandelbrot4n4w2048, 146.176.165.151, 1, 2, 26716, 14994, 
mandelbrot4n4w2048, 146.176.165.152, 1, 3, 24317, 14991, 
mandelbrot4n4w2048, 146.176.165.154, 2, 0, 17336, 14994, 
Host,,,,,,40760,17221
mandelbrot4n4w2048, 146.176.165.159, 0, 0, 34321, 15099, 
mandelbrot4n4w2048, 146.176.165.160, 1, 0, 32062, 15162, 
mandelbrot4n4w2048, 146.176.165.156, 1, 1, 29764, 15160, 
mandelbrot4n4w2048, 146.176.165.151, 1, 2, 26336, 15162, 
mandelbrot4n4w2048, 146.176.165.152, 1, 3, 24079, 15161, 
mandelbrot4n4w2048, 146.176.165.154, 2, 0, 17469, 15161, 
Host,,,,,,40784,17360
