mandelbrot1n4w2048, 146.176.165.159, 0, 0, 67867, 57646, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 62825, 57659, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 58862, 57660, 
mandelbrot1n4w2048, 146.176.165.159, 0, 0, 66306, 57075, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 61922, 57077, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 58278, 57065, 
mandelbrot1n4w2048, 146.176.165.159, 0, 0, 67239, 58567, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 63617, 58599, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 59812, 58600, 
mandelbrot1n4w2048, 146.176.165.159, 0, 0, 61887, 54538, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 58700, 54550, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 55784, 54543, 
mandelbrot1n4w2048, 146.176.165.159, 0, 0, 63892, 55830, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 60315, 55827, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 57059, 55824, 
mandelbrot1n4w2048, 146.176.165.159, 0, 0, 63486, 55001, 
mandelbrot1n4w2048, 146.176.165.160, 1, 0, 59658, 55000, 
mandelbrot1n4w2048, 146.176.165.156, 2, 0, 56204, 54996, 
