mandelbrot3n4w1024, 146.176.165.159, 0, 0, 21594, 5776, 
mandelbrot3n4w1024, 146.176.165.160, 1, 0, 18240, 5800, 
mandelbrot3n4w1024, 146.176.165.156, 1, 1, 14988, 5796, 
mandelbrot3n4w1024, 146.176.165.151, 1, 2, 10799, 5792, 
mandelbrot3n4w1024, 146.176.165.152, 2, 0, 7748, 5795, 
mandelbrot3n4w1024, 146.176.165.159, 0, 0, 20996, 5526, 
mandelbrot3n4w1024, 146.176.165.160, 1, 0, 17727, 5549, 
mandelbrot3n4w1024, 146.176.165.156, 1, 1, 14771, 5550, 
mandelbrot3n4w1024, 146.176.165.151, 1, 2, 10565, 5545, 
mandelbrot3n4w1024, 146.176.165.152, 2, 0, 7518, 5537, 
mandelbrot3n4w1024, 146.176.165.159, 0, 0, 21190, 5593, 
mandelbrot3n4w1024, 146.176.165.160, 1, 0, 17786, 5620, 
mandelbrot3n4w1024, 146.176.165.156, 1, 1, 14814, 5623, 
mandelbrot3n4w1024, 146.176.165.151, 1, 2, 10464, 5616, 
mandelbrot3n4w1024, 146.176.165.152, 2, 0, 7520, 5615, 
mandelbrot3n4w1024, 146.176.165.159, 0, 0, 19952, 5628, 
mandelbrot3n4w1024, 146.176.165.160, 1, 0, 16921, 5659, 
mandelbrot3n4w1024, 146.176.165.156, 1, 1, 14287, 5652, 
mandelbrot3n4w1024, 146.176.165.151, 1, 2, 10258, 5646, 
mandelbrot3n4w1024, 146.176.165.152, 2, 0, 7592, 5636, 
mandelbrot3n4w1024, 146.176.165.159, 0, 0, 20595, 5644, 
mandelbrot3n4w1024, 146.176.165.160, 1, 0, 17318, 5655, 
mandelbrot3n4w1024, 146.176.165.156, 1, 1, 14446, 5656, 
mandelbrot3n4w1024, 146.176.165.151, 1, 2, 10522, 5659, 
mandelbrot3n4w1024, 146.176.165.152, 2, 0, 7586, 5656, 
