mandelbrot1n4w1024, 146.176.165.159, 0, 0, 22939, 13662, 
mandelbrot1n4w1024, 146.176.165.160, 1, 0, 18716, 13678, 
mandelbrot1n4w1024, 146.176.165.156, 2, 0, 14864, 13677, 
mandelbrot1n4w1024, 146.176.165.159, 0, 0, 22530, 13287, 
mandelbrot1n4w1024, 146.176.165.160, 1, 0, 17938, 13300, 
mandelbrot1n4w1024, 146.176.165.156, 2, 0, 14521, 13293, 
mandelbrot1n4w1024, 146.176.165.159, 0, 0, 24472, 14713, 
mandelbrot1n4w1024, 146.176.165.160, 1, 0, 20247, 14714, 
mandelbrot1n4w1024, 146.176.165.156, 2, 0, 15880, 14709, 
mandelbrot1n4w1024, 146.176.165.159, 0, 0, 22093, 13823, 
mandelbrot1n4w1024, 146.176.165.160, 1, 0, 18082, 13827, 
mandelbrot1n4w1024, 146.176.165.156, 2, 0, 15009, 13821, 
mandelbrot1n4w1024, 146.176.165.159, 0, 0, 22710, 13587, 
mandelbrot1n4w1024, 146.176.165.160, 1, 0, 18291, 13592, 
mandelbrot1n4w1024, 146.176.165.156, 2, 0, 14834, 13582, 
mandelbrot1n4w1024, 146.176.165.159, 0, 0, 21932, 13262, 
mandelbrot1n4w1024, 146.176.165.160, 1, 0, 18355, 13265, 
mandelbrot1n4w1024, 146.176.165.156, 2, 0, 14544, 13254, 
mandelbrot1n4w1024, 146.176.165.159, 0, 0, 22916, 13644, 
mandelbrot1n4w1024, 146.176.165.160, 1, 0, 18766, 13645, 
mandelbrot1n4w1024, 146.176.165.156, 2, 0, 14869, 13638, 
mandelbrot1n4w1024, 146.176.165.159, 0, 0, 22214, 13532, 
mandelbrot1n4w1024, 146.176.165.160, 1, 0, 18385, 13556, 
mandelbrot1n4w1024, 146.176.165.156, 2, 0, 14766, 13552, 
mandelbrot1n4w1024, 146.176.165.159, 0, 0, 22529, 13893, 
mandelbrot1n4w1024, 146.176.165.160, 1, 0, 18854, 13894, 
mandelbrot1n4w1024, 146.176.165.156, 2, 0, 15115, 13895, 
mandelbrot1n4w1024, 146.176.165.159, 0, 0, 22577, 13915, 
mandelbrot1n4w1024, 146.176.165.160, 1, 0, 18621, 13917, 
mandelbrot1n4w1024, 146.176.165.156, 2, 0, 15118, 13912, 
