mandelbrot4n4w1024, 146.176.165.159, 0, 0, 27748, 4679, 
mandelbrot4n4w1024, 146.176.165.160, 1, 0, 23160, 4685, 
mandelbrot4n4w1024, 146.176.165.156, 1, 1, 20430, 4689, 
mandelbrot4n4w1024, 146.176.165.151, 1, 2, 16312, 4687, 
mandelbrot4n4w1024, 146.176.165.152, 1, 3, 13489, 4674, 
mandelbrot4n4w1024, 146.176.165.154, 2, 0, 6948, 4682, 
mandelbrot4n4w1024, 146.176.165.159, 0, 0, 26950, 4478, 
mandelbrot4n4w1024, 146.176.165.160, 1, 0, 23594, 4502, 
mandelbrot4n4w1024, 146.176.165.156, 1, 1, 20937, 4502, 
mandelbrot4n4w1024, 146.176.165.151, 1, 2, 16870, 4499, 
mandelbrot4n4w1024, 146.176.165.152, 1, 3, 13818, 4496, 
mandelbrot4n4w1024, 146.176.165.154, 2, 0, 6788, 4496, 
mandelbrot4n4w1024, 146.176.165.159, 0, 0, 27928, 4550, 
mandelbrot4n4w1024, 146.176.165.160, 1, 0, 24458, 4627, 
mandelbrot4n4w1024, 146.176.165.156, 1, 1, 21212, 4620, 
mandelbrot4n4w1024, 146.176.165.151, 1, 2, 16667, 4617, 
mandelbrot4n4w1024, 146.176.165.152, 1, 3, 13406, 4620, 
mandelbrot4n4w1024, 146.176.165.154, 2, 0, 6943, 4610, 
mandelbrot4n4w1024, 146.176.165.159, 0, 0, 24854, 4601, 
mandelbrot4n4w1024, 146.176.165.160, 1, 0, 21868, 4636, 
mandelbrot4n4w1024, 146.176.165.156, 1, 1, 19336, 4625, 
mandelbrot4n4w1024, 146.176.165.151, 1, 2, 15578, 4620, 
mandelbrot4n4w1024, 146.176.165.152, 1, 3, 12845, 4615, 
mandelbrot4n4w1024, 146.176.165.154, 2, 0, 6897, 4613, 
mandelbrot4n4w1024, 146.176.165.159, 0, 0, 26415, 5023, 
mandelbrot4n4w1024, 146.176.165.160, 1, 0, 23643, 5062, 
mandelbrot4n4w1024, 146.176.165.156, 1, 1, 21085, 5058, 
mandelbrot4n4w1024, 146.176.165.151, 1, 2, 16995, 5054, 
mandelbrot4n4w1024, 146.176.165.152, 1, 3, 14033, 5048, 
mandelbrot4n4w1024, 146.176.165.154, 2, 0, 7361, 5056, 
