mandelbrot2n4w2048, 146.176.165.159, 0, 0, 39917, 27434, 
mandelbrot2n4w2048, 146.176.165.160, 1, 0, 36675, 27440, 
mandelbrot2n4w2048, 146.176.165.156, 1, 1, 33590, 27442, 
mandelbrot2n4w2048, 146.176.165.151, 2, 0, 28996, 27434, 
mandelbrot2n4w2048, 146.176.165.159, 0, 0, 39549, 27540, 
mandelbrot2n4w2048, 146.176.165.160, 1, 0, 36496, 27541, 
mandelbrot2n4w2048, 146.176.165.156, 1, 1, 33506, 27538, 
mandelbrot2n4w2048, 146.176.165.151, 2, 0, 29109, 27535, 
mandelbrot2n4w2048, 146.176.165.159, 0, 0, 38791, 27137, 
mandelbrot2n4w2048, 146.176.165.160, 1, 0, 35569, 27163, 
mandelbrot2n4w2048, 146.176.165.156, 1, 1, 32601, 27159, 
mandelbrot2n4w2048, 146.176.165.151, 2, 0, 28747, 27153, 
mandelbrot2n4w2048, 146.176.165.159, 0, 0, 39179, 27586, 
mandelbrot2n4w2048, 146.176.165.160, 1, 0, 36131, 27586, 
mandelbrot2n4w2048, 146.176.165.156, 1, 1, 33191, 27592, 
mandelbrot2n4w2048, 146.176.165.151, 2, 0, 29173, 27584, 
mandelbrot2n4w2048, 146.176.165.159, 0, 0, 41117, 28308, 
mandelbrot2n4w2048, 146.176.165.160, 1, 0, 37376, 28321, 
mandelbrot2n4w2048, 146.176.165.156, 1, 1, 34575, 28326, 
mandelbrot2n4w2048, 146.176.165.151, 2, 0, 29922, 28322, 
