mandelbrot3n4w2048, 146.176.165.159, 0, 0, 35067, 18700, 
mandelbrot3n4w2048, 146.176.165.160, 1, 0, 32058, 18737, 
mandelbrot3n4w2048, 146.176.165.156, 1, 1, 28772, 18729, 
mandelbrot3n4w2048, 146.176.165.151, 1, 2, 24441, 18734, 
mandelbrot3n4w2048, 146.176.165.152, 2, 0, 20658, 18725, 
mandelbrot3n4w2048, 146.176.165.159, 0, 0, 35989, 18892, 
mandelbrot3n4w2048, 146.176.165.160, 1, 0, 32564, 18917, 
mandelbrot3n4w2048, 146.176.165.156, 1, 1, 29105, 18914, 
mandelbrot3n4w2048, 146.176.165.151, 1, 2, 24988, 18912, 
mandelbrot3n4w2048, 146.176.165.152, 2, 0, 20864, 18916, 
mandelbrot3n4w2048, 146.176.165.159, 0, 0, 33618, 19080, 
mandelbrot3n4w2048, 146.176.165.160, 1, 0, 30481, 19104, 
mandelbrot3n4w2048, 146.176.165.156, 1, 1, 27793, 19105, 
mandelbrot3n4w2048, 146.176.165.151, 1, 2, 23915, 19101, 
mandelbrot3n4w2048, 146.176.165.152, 2, 0, 21086, 19093, 
mandelbrot3n4w2048, 146.176.165.159, 0, 0, 33463, 18121, 
mandelbrot3n4w2048, 146.176.165.160, 1, 0, 30107, 18149, 
mandelbrot3n4w2048, 146.176.165.156, 1, 1, 26974, 18152, 
mandelbrot3n4w2048, 146.176.165.151, 1, 2, 23092, 18140, 
mandelbrot3n4w2048, 146.176.165.152, 2, 0, 20099, 18134, 
mandelbrot3n4w2048, 146.176.165.159, 0, 0, 34656, 19035, 
mandelbrot3n4w2048, 146.176.165.160, 1, 0, 31413, 19060, 
mandelbrot3n4w2048, 146.176.165.156, 1, 1, 28368, 19061, 
mandelbrot3n4w2048, 146.176.165.151, 1, 2, 24231, 19052, 
mandelbrot3n4w2048, 146.176.165.152, 2, 0, 21025, 19051, 
